gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,ap,at,ceq,che,cogs,csho,dltt,ebit,ebitda,epspx,ibc,invt,ni,nits,oancf,rect,sale,xint,costat,prcc_f
005680,01/31/2023,2022,INDL,C,D,STD,HD,HOME DEPOT INC,USD,11443.0000,76445.0000,1562.0000,3391.0000,104324.0000,1016.0000,48188.0000,24039.0000,26795.0000,16.7400,17105.0000,24886.0000,17105.0000,,14615.0000,3317.0000,157403.0000,1617.0000,A,324.170000000000
005680,01/31/2024,2023,INDL,C,D,STD,HD,HOME DEPOT INC,USD,10037.0000,76530.0000,1044.0000,4474.0000,101362.0000,992.0000,49825.0000,21689.0000,24709.0000,15.1600,15143.0000,20976.0000,15143.0000,,21172.0000,3328.0000,152669.0000,1943.0000,A,352.960000000000
005870,12/31/2021,2021,INDL,C,D,STD,IDA,IDACORP INC,USD,145.9800,7210.5150,2668.4360,215.2430,952.8780,50.5160,2000.6400,329.6510,505.2060,4.8500,245.8720,95.5970,245.5500,,363.2640,168.6560,1458.0840,98.6910,A,113.310000000000
005870,12/31/2022,2022,INDL,C,D,STD,IDA,IDACORP INC,USD,292.7190,7543.2580,2807.2390,177.5770,1146.7260,50.5620,2194.1450,327.1780,497.2550,5.1100,259.5600,107.2230,258.9820,,351.2850,250.2140,1643.9810,103.2890,A,107.850000000000
005870,12/31/2023,2023,INDL,C,D,STD,IDA,IDACORP INC,USD,308.5040,8475.9180,2907.5690,327.4290,1257.5380,50.6150,2775.7900,313.4770,508.8180,5.1500,261.8930,160.4670,261.1950,,267.0270,242.4380,1766.3560,136.4690,A,98.320000000000
005878,12/31/2021,2021,INDL,C,D,STD,ITW,ILLINOIS TOOL WORKS,USD,585.0000,16077.0000,3625.0000,1527.0000,8212.0000,312.9000,7042.0000,3477.0000,3887.0000,8.5500,2694.0000,1694.0000,2694.0000,,2557.0000,2942.0000,14455.0000,202.0000,A,246.800000000000
005878,12/31/2022,2022,INDL,C,D,STD,ITW,ILLINOIS TOOL WORKS,USD,594.0000,15422.0000,3088.0000,708.0000,9153.0000,305.0000,6304.0000,3790.0000,4200.0000,9.8000,3034.0000,2054.0000,3034.0000,,2348.0000,3273.0000,15932.0000,203.0000,A,220.300000000000
005878,12/31/2023,2023,INDL,C,D,STD,ITW,ILLINOIS TOOL WORKS,USD,581.0000,15518.0000,3012.0000,1065.0000,9034.0000,299.3000,6487.0000,4040.0000,4435.0000,9.7700,2957.0000,1707.0000,2957.0000,,3539.0000,3251.0000,16107.0000,266.0000,A,261.940000000000
005959,12/31/2021,2021,INDL,C,D,STD,TT,TRANE TECHNOLOGIES PLC,USD,1787.3000,18059.8000,6255.9000,2159.2000,9365.2000,235.1950,4787.7000,2066.3000,2360.4000,6.0500,1457.2000,1530.8000,1423.4000,,1588.3000,2594.2000,14136.4000,233.7000,A,202.030000000000
005959,12/31/2022,2022,INDL,C,D,STD,TT,TRANE TECHNOLOGIES PLC,USD,2091.6000,18081.6000,6088.6000,1220.5000,10719.5000,228.8270,4101.8000,2377.9000,2697.1000,7.6500,1796.2000,1993.8000,1756.5000,,1504.0000,2981.3000,15991.7000,223.5000,A,168.090000000000
005959,12/31/2023,2023,INDL,C,D,STD,TT,TRANE TECHNOLOGIES PLC,USD,2025.2000,19391.9000,6995.2000,1095.3000,11467.3000,227.1730,4345.2000,2876.3000,3219.8000,8.9700,2068.9000,2152.1000,2023.9000,,2389.6000,3415.2000,17677.6000,234.5000,A,243.900000000000
006008,12/31/2021,2021,INDL,C,D,STD,INTC,INTEL CORP,USD,5747.0000,168406.0000,95391.0000,28413.0000,23626.0000,4070.0000,33805.0000,22082.0000,33874.0000,4.8900,19868.0000,10776.0000,19868.0000,,29991.0000,9632.0000,79024.0000,995.0000,A,51.500000000000
006008,12/31/2022,2022,INDL,C,D,STD,INTC,INTEL CORP,USD,9595.0000,182103.0000,101423.0000,28338.0000,22895.0000,4137.0000,37920.0000,2779.0000,15814.0000,1.9500,8017.0000,13224.0000,8014.0000,,15433.0000,4457.0000,63054.0000,1281.0000,A,26.430000000000
006008,12/31/2023,2023,INDL,C,D,STD,INTC,INTEL CORP,USD,8578.0000,191572.0000,105590.0000,25034.0000,23087.0000,4228.0000,47267.0000,31.0000,9633.0000,0.4000,1675.0000,11127.0000,1689.0000,,11471.0000,3606.0000,54228.0000,2378.0000,A,50.250000000000
006066,12/31/2021,2021,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,3955.0000,132001.0000,18901.0000,8364.0000,20240.0000,898.0690,47379.0000,6694.0000,13088.0000,5.2600,4693.0000,1649.0000,5743.0000,,12796.0000,16241.0000,57350.0000,1550.0000,A,133.660000000000
006066,12/31/2022,2022,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,4051.0000,127243.0000,21944.0000,8841.0000,23756.0000,906.0920,48379.0000,7873.0000,12677.0000,1.9700,1763.0000,1552.0000,1639.0000,,10436.0000,15611.0000,60530.0000,1567.0000,A,140.890000000000
006066,12/31/2023,2023,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,4132.0000,135241.0000,22533.0000,13462.0000,24726.0000,915.0140,52689.0000,8899.0000,12395.0000,8.2500,7498.0000,1161.0000,7502.0000,,13931.0000,15153.0000,61860.0000,1950.0000,A,163.550000000000
006266,12/31/2021,2021,INDL,C,D,STD,JNJ,JOHNSON & JOHNSON,USD,11055.0000,182018.0000,74023.0000,31608.0000,22330.0000,2628.9650,29985.0000,24779.0000,32169.0000,7.9300,20878.0000,10387.0000,20878.0000,,23410.0000,15283.0000,93775.0000,232.0000,A,171.070000000000
006266,12/31/2022,2022,INDL,C,D,STD,JNJ,JOHNSON & JOHNSON,USD,11703.0000,187378.0000,76804.0000,23519.0000,23481.0000,2613.5970,26888.0000,25466.0000,32436.0000,6.8300,17941.0000,12483.0000,17941.0000,,21194.0000,16160.0000,94943.0000,325.0000,A,176.650000000000
006266,12/31/2023,2023,INDL,C,D,STD,JNJ,JOHNSON & JOHNSON,USD,9632.0000,167558.0000,68774.0000,22927.0000,18457.0000,2407.0780,25881.0000,22928.0000,30414.0000,5.2600,13326.0000,11181.0000,35153.0000,,22791.0000,14873.0000,85159.0000,842.0000,A,156.740000000000
006268,09/30/2022,2022,INDL,C,D,STD,JCI,JOHNSON CONTROLS INTL PLC,USD,4241.0000,42158.0000,16268.0000,2088.0000,16126.0000,688.6970,8413.0000,2590.0000,3407.0000,2.2000,1723.0000,2510.0000,1532.0000,,1986.0000,5800.0000,25299.0000,252.0000,A,49.220000000000
006268,09/30/2023,2023,INDL,C,D,STD,JCI,JOHNSON CONTROLS INTL PLC,USD,4268.0000,42242.0000,16545.0000,924.0000,16974.0000,680.3720,8904.0000,2922.0000,3770.0000,2.7000,2033.0000,2776.0000,1849.0000,,2221.0000,6085.0000,26793.0000,359.0000,A,53.210000000000
006268,09/30/2024,2024,INDL,C,D,STD,JCI,JOHNSON CONTROLS INTL PLC,USD,3389.0000,42695.0000,16098.0000,767.0000,14059.0000,662.8780,8925.0000,2008.0000,2824.0000,2.0900,1411.0000,1774.0000,1705.0000,,2098.0000,6151.0000,22952.0000,419.0000,A,77.610000000000
006304,06/30/2022,2022,INDL,C,D,STD,KLAC,KLA CORP,USD,443.3380,12597.0880,1401.3510,2708.0080,3325.4840,141.8040,6742.0870,3660.1810,4011.4790,22.0700,3322.0600,2146.8890,3321.8070,,3312.7020,1926.6240,9211.8830,160.3390,A,319.080000000000
006304,06/30/2023,2023,INDL,C,D,STD,KLAC,KLA CORP,USD,371.0260,14072.3570,2919.7530,3243.1590,3874.0930,136.7500,6029.0900,4038.7200,4453.5390,24.2800,3387.3510,2876.7840,3387.2770,,3669.8050,1870.4980,10496.0560,296.9400,A,485.020000000000
006304,06/30/2024,2024,INDL,C,D,STD,KLAC,KLA CORP,USD,359.4870,15433.5660,3368.3280,4503.9950,3559.8910,134.4250,6033.3160,3657.3170,4078.2890,20.4100,2761.8960,3034.7810,2761.8960,,3308.5750,1902.3000,9812.2470,311.2530,A,824.510000000000
006310,12/31/2021,2021,INDL,C,D,STD,KMI,KINDER MORGAN INC,USD,1259.0000,70416.0000,30823.0000,1147.0000,9942.0000,2267.3920,30944.0000,4533.0000,6668.0000,0.7800,1850.0000,562.0000,1784.0000,,5708.0000,1611.0000,16610.0000,1492.0000,A,15.860000000000
006310,12/31/2022,2022,INDL,C,D,STD,KMI,KINDER MORGAN INC,USD,1444.0000,70078.0000,30742.0000,794.0000,12988.0000,2247.6820,28643.0000,4026.0000,6212.0000,1.1200,2625.0000,634.0000,2548.0000,,4967.0000,1840.0000,19200.0000,1513.0000,A,18.080000000000
006310,12/31/2023,2023,INDL,C,D,STD,KMI,KINDER MORGAN INC,USD,1366.0000,71020.0000,30306.0000,96.0000,8834.0000,2219.7300,28297.0000,4250.0000,6500.0000,1.0600,2486.0000,525.0000,2391.0000,,6491.0000,1588.0000,15334.0000,1797.0000,A,17.640000000000
006375,12/31/2021,2021,INDL,C,D,STD,K,KELLANOVA,USD,2573.0000,18178.0000,3720.0000,286.0000,9117.0000,341.3770,6764.0000,1815.0000,2282.0000,4.3600,1495.0000,1398.0000,1488.0000,,1701.0000,1489.0000,14181.0000,223.0000,A,64.420000000000
006375,12/31/2022,2022,INDL,C,D,STD,K,KELLANOVA,USD,2973.0000,18496.0000,3941.0000,299.0000,10207.0000,341.8000,5803.0000,1717.0000,2195.0000,2.8100,962.0000,1768.0000,960.0000,,1651.0000,1736.0000,15315.0000,218.0000,A,71.240000000000
006375,12/31/2023,2023,INDL,C,D,STD,K,KELLANOVA,USD,2314.0000,15621.0000,3175.0000,274.0000,8468.0000,340.5880,5621.0000,1601.0000,1967.0000,2.2700,788.0000,1243.0000,951.0000,,1645.0000,1568.0000,13122.0000,303.0000,A,55.910000000000
006435,12/31/2021,2021,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,3840.0000,17837.0000,514.0000,270.0000,12532.0000,336.8350,8534.0000,2854.0000,3620.0000,5.3800,1844.0000,2239.0000,1814.0000,,2730.0000,2207.0000,19440.0000,256.0000,A,142.920000000000
006435,12/31/2022,2022,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,3813.0000,17970.0000,547.0000,427.0000,13202.0000,337.4620,7955.0000,2659.0000,3413.0000,5.7300,1961.0000,2269.0000,1934.0000,,2733.0000,2280.0000,20175.0000,282.0000,A,135.750000000000
006435,12/31/2023,2023,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,3653.0000,17344.0000,915.0000,1093.0000,12631.0000,336.9980,7763.0000,3101.0000,3854.0000,5.2200,1764.0000,1955.0000,1764.0000,,3542.0000,2135.0000,20431.0000,293.0000,A,121.510000000000
006461,12/31/2021,2021,INDL,C,D,STD,KEX,KIRBY CORP,USD,199.0880,5399.0630,2886.3240,34.8130,1689.2120,60.1110,1321.1050,76.8190,290.5370,-4.1100,-246.7710,331.3500,-246.9540,,321.5760,567.9220,2246.6600,42.4690,A,59.420000000000
006461,12/31/2022,2022,INDL,C,D,STD,KEX,KIRBY CORP,USD,278.0810,5554.9240,3042.8770,80.5770,2096.0120,59.9070,1218.4660,190.3070,391.7500,2.0400,122.7610,461.8480,122.2910,,294.1280,597.9620,2784.7540,44.5880,A,64.350000000000
006461,12/31/2023,2023,INDL,C,D,STD,KEX,KIRBY CORP,USD,269.3780,5722.1970,3185.4310,32.5770,2215.1880,58.6290,1147.3380,333.0830,544.2390,3.7400,222.9050,454.3890,222.9350,,540.2280,578.7160,3091.6400,52.0080,A,78.480000000000
006502,01/31/2022,2021,INDL,C,D,STD,KR,KROGER CO,USD,7117.0000,49086.0000,9452.0000,2903.0000,107539.0000,727.0000,19235.0000,3679.0000,6503.0000,2.2000,1666.0000,6783.0000,1655.0000,,6190.0000,1828.0000,137888.0000,571.0000,A,43.590000000000
006502,01/31/2023,2022,INDL,C,D,STD,KR,KROGER CO,USD,7119.0000,49623.0000,10042.0000,2142.0000,116480.0000,716.0000,18440.0000,4439.0000,7404.0000,3.1000,2249.0000,7560.0000,2244.0000,,4498.0000,2234.0000,148258.0000,535.0000,A,44.630000000000
006502,01/31/2024,2023,INDL,C,D,STD,KR,KROGER CO,USD,10381.0000,50505.0000,11615.0000,3098.0000,116675.0000,720.0000,18379.0000,4887.0000,8012.0000,2.9900,2169.0000,7105.0000,2164.0000,,6788.0000,2136.0000,150039.0000,441.0000,A,46.140000000000
006565,06/30/2022,2022,INDL,C,D,STD,LRCX,LAM RESEARCH CORP,USD,1011.2080,17195.6320,6278.3660,3657.7320,9076.2090,136.9750,5163.0620,5381.8220,5708.0220,32.9200,4605.2860,3966.2940,4605.2860,,3099.6740,4313.8180,17227.0390,184.7590,A,426.150000000000
006565,06/30/2023,2023,INDL,C,D,STD,LRCX,LAM RESEARCH CORP,USD,470.7020,18781.6430,8210.1720,5374.6970,9220.7540,133.2970,5176.0690,5317.8760,5660.0750,33.3000,4510.9310,4816.1900,4510.9310,,5178.9380,2823.3760,17428.5160,186.4620,A,642.860000000000
006565,06/30/2024,2024,INDL,C,D,STD,LRCX,LAM RESEARCH CORP,USD,613.9660,18744.7280,8539.4540,5847.8560,7391.7370,130.3770,4701.7930,4435.8340,4796.3090,29.1300,3827.7720,4217.9240,3827.7720,,4652.2690,2519.2500,14905.3860,185.2360,A,1064.850000000000
006573,06/30/2022,2022,INDL,C,D,STD,LANC,LANCASTER COLONY CORP,USD,114.9720,1090.3740,844.6870,60.2830,1280.8720,27.5200,24.8140,143.6210,187.8570,3.2600,89.5860,144.7020,89.5860,,101.8130,135.4960,1676.3900,0.1530,A,128.780000000000
006573,06/30/2023,2023,INDL,C,D,STD,LANC,LANCASTER COLONY CORP,USD,111.7580,1112.9940,862.2670,88.4730,1387.5540,27.5280,19.2220,166.4770,215.3960,4.0400,111.2860,158.2650,111.2860,,225.9010,114.9670,1822.5270,0.0970,A,201.090000000000
006573,06/30/2024,2024,INDL,C,D,STD,LANC,LANCASTER COLONY CORP,USD,118.8110,1206.9310,925.7720,163.4430,1383.8280,27.5270,45.3390,216.8370,270.2180,5.7700,158.6130,173.2520,158.6130,,251.5530,95.5600,1871.7590,0.0660,A,188.970000000000
006669,11/30/2022,2022,INDL,C,D,STD,LEN,LENNAR CORP,USD,2229.5680,37984.2950,24100.5000,4815.7700,24417.5480,289.8100,4116.2790,6787.6460,6874.7210,15.7400,4648.5010,23638.7640,4614.1250,,3265.6680,1659.9130,33671.0100,230.8390,A,87.830000000000
006669,11/30/2023,2023,INDL,C,D,STD,LEN,LENNAR CORP,USD,2268.1980,39234.3030,26580.6640,6570.9380,25951.1850,280.9480,2618.4310,5439.6460,5549.8100,13.7300,3961.2910,20984.4790,3938.5110,,5179.7380,1751.6680,34233.3660,187.6400,A,127.920000000000
006682,11/30/2022,2022,FS,C,D,STD,JEF,JEFFERIES FINANCIAL GRP INC,USD,6207.5810,51057.6830,10232.8460,,,,8751.4940,,,,,0.0000,,,,,,1183.9250,A,37.990000000000
006682,11/30/2022,2022,INDL,C,D,STD,JEF,JEFFERIES FINANCIAL GRP INC,USD,7546.6060,51057.6830,10232.8460,15354.2970,4645.9760,226.1300,8751.4940,2005.6870,2189.4870,3.1300,781.7100,18666.2960,785.4490,,1804.8490,9414.7430,6835.4630,1183.9250,A,37.990000000000
006682,11/30/2023,2023,FS,C,D,STD,JEF,JEFFERIES FINANCIAL GRP INC,USD,7698.3670,57905.1610,9709.7850,,,,9699.1800,,,,,0.0000,,,,,,2753.8820,A,35.440000000000
006682,11/30/2023,2023,INDL,C,D,STD,JEF,JEFFERIES FINANCIAL GRP INC,USD,9538.8850,57905.1610,9709.7850,15900.3050,4224.6480,210.6270,9699.1800,3151.5510,3273.0510,1.1200,262.3880,21747.4730,277.6880,,-1933.6260,11906.5900,7497.6990,2753.8820,A,35.440000000000
006730,12/31/2021,2021,INDL,C,D,STD,LLY,LILLY (ELI) & CO,USD,1670.6000,48806.0000,8979.2000,3908.6000,5557.3000,903.6530,15346.4000,7887.8000,9303.6000,6.1500,5581.7000,3886.0000,5581.7000,,7260.7000,8127.2000,28318.4000,339.8000,A,276.220000000000
006730,12/31/2022,2022,INDL,C,D,STD,LLY,LILLY (ELI) & CO,USD,1930.6000,49489.8000,10649.8000,2211.8000,5233.5000,900.1820,14737.5000,8280.4000,9676.7000,6.9300,6244.8000,4309.7000,6244.8000,,7084.4000,8558.9000,28541.4000,331.6000,A,365.840000000000
006730,12/31/2023,2023,INDL,C,D,STD,LLY,LILLY (ELI) & CO,USD,2598.8000,64006.3000,10771.9000,2927.7000,5674.7000,899.3790,18320.8000,10325.4000,11732.9000,5.8200,5240.4000,5772.8000,5240.4000,,4240.1000,11336.2000,34124.1000,485.9000,A,582.920000000000
006733,01/31/2022,2021,INDL,C,D,STD,BBWI,BATH & BODY WORKS INC,USD,435.0000,6026.0000,-1518.0000,1979.0000,3813.0000,254.0000,5843.0000,2018.0000,2223.0000,4.0000,1075.0000,709.0000,1333.0000,,1492.0000,240.0000,7882.0000,388.0000,A,56.070000000000
006733,01/31/2023,2022,INDL,C,D,STD,BBWI,BATH & BODY WORKS INC,USD,455.0000,5494.0000,-2206.0000,1232.0000,4084.0000,229.0000,5876.0000,1347.0000,1568.0000,3.4300,794.0000,709.0000,800.0000,,1144.0000,226.0000,7560.0000,348.0000,A,46.010000000000
006733,01/31/2024,2023,INDL,C,D,STD,BBWI,BATH & BODY WORKS INC,USD,380.0000,5463.0000,-1627.0000,1084.0000,3924.0000,225.0000,5392.0000,1285.0000,1554.0000,3.8600,878.0000,710.0000,878.0000,,954.0000,224.0000,7429.0000,345.0000,A,42.660000000000
006774,12/31/2021,2021,INDL,C,D,STD,LMT,LOCKHEED MARTIN CORP,USD,780.0000,50873.0000,10959.0000,3604.0000,56583.0000,271.0000,12770.0000,9097.0000,10461.0000,22.8500,6315.0000,2981.0000,6315.0000,,9221.0000,12542.0000,67044.0000,569.0000,A,355.410000000000
006774,12/31/2022,2022,INDL,C,D,STD,LMT,LOCKHEED MARTIN CORP,USD,2117.0000,52880.0000,9266.0000,2547.0000,56193.0000,254.0000,16345.0000,8387.0000,9791.0000,21.7400,5732.0000,3088.0000,5732.0000,,7802.0000,14823.0000,65984.0000,623.0000,A,486.490000000000
006774,12/31/2023,2023,INDL,C,D,STD,LMT,LOCKHEED MARTIN CORP,USD,2312.0000,52456.0000,6835.0000,1442.0000,57570.0000,240.0000,18153.0000,8571.0000,10001.0000,27.6500,6920.0000,3132.0000,6920.0000,,7920.0000,15315.0000,67571.0000,916.0000,A,453.240000000000
006788,12/31/2021,2021,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,178.4130,6660.5070,2085.6630,214.4220,1646.3610,249.7930,2732.6310,659.3140,1031.0750,1.6500,411.7780,,411.7780,,792.9480,501.2750,2930.2230,227.3360,A,17.830000000000
006788,12/31/2022,2022,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,206.7380,6625.5620,2876.0060,0.2070,1789.6420,238.8860,1862.8630,1720.4260,2102.4540,4.7900,1183.3700,,1183.3700,,1864.7440,505.5500,4146.8030,165.1450,A,25.020000000000
006788,12/31/2023,2023,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,110.1340,7203.8850,3765.5510,211.9740,1436.6360,241.0400,1790.2930,1324.4470,1720.9710,3.6100,871.1420,,871.1420,,977.8920,282.6690,3374.4180,124.0040,A,30.440000000000
006821,12/31/2021,2021,INDL,C,D,STD,LPX,LOUISIANA-PACIFIC CORP,USD,191.0000,2194.0000,1235.0000,358.0000,2366.0000,85.6360,390.0000,1830.0000,1949.0000,14.1900,1373.0000,323.0000,1377.0000,,1484.0000,191.0000,4553.0000,17.0000,A,78.350000000000
006821,12/31/2022,2022,INDL,C,D,STD,LPX,LOUISIANA-PACIFIC CORP,USD,178.0000,2350.0000,1433.0000,369.0000,2231.0000,71.7480,388.0000,1233.0000,1362.0000,11.4000,885.0000,337.0000,1086.0000,,1145.0000,128.0000,3854.0000,15.0000,A,59.200000000000
006821,12/31/2023,2023,INDL,C,D,STD,LPX,LOUISIANA-PACIFIC CORP,USD,141.0000,2437.0000,1557.0000,222.0000,1866.0000,72.1560,372.0000,343.0000,462.0000,2.4700,178.0000,378.0000,178.0000,,316.0000,155.0000,2581.0000,18.0000,A,70.830000000000
006829,01/31/2022,2021,INDL,C,D,STD,LOW,LOWE'S COS INC,USD,11354.0000,44640.0000,-4816.0000,1404.0000,64024.0000,670.0000,27880.0000,12255.0000,14087.0000,12.0700,8442.0000,17605.0000,8442.0000,,10113.0000,0.0000,96250.0000,900.0000,A,237.350000000000
006829,01/31/2023,2022,INDL,C,D,STD,LOW,LOWE'S COS INC,USD,10524.0000,43708.0000,-14254.0000,1732.0000,64603.0000,601.0000,36388.0000,12660.0000,14625.0000,10.2000,6437.0000,18532.0000,6437.0000,,8589.0000,0.0000,97059.0000,1164.0000,A,208.250000000000
006829,01/31/2024,2023,INDL,C,D,STD,LOW,LOWE'S COS INC,USD,8704.0000,41795.0000,-15050.0000,1228.0000,57327.0000,574.0000,39121.0000,11478.0000,13401.0000,13.2300,7726.0000,16894.0000,7726.0000,,8140.0000,0.0000,86377.0000,1487.0000,A,212.840000000000
007065,12/31/2021,2021,INDL,C,D,STD,MMC,MARSH & MCLENNAN COS,USD,2389.0000,34388.0000,11009.0000,1752.0000,14734.0000,503.5360,12813.0000,4339.0000,5086.0000,6.2000,3174.0000,0.0000,3143.0000,,3516.0000,5876.0000,19820.0000,444.0000,A,173.820000000000
007065,12/31/2022,2022,INDL,C,D,STD,MMC,MARSH & MCLENNAN COS,USD,2441.0000,33454.0000,10520.0000,1442.0000,15166.0000,494.7860,12894.0000,4887.0000,5606.0000,6.1100,3087.0000,0.0000,3050.0000,,3465.0000,6187.0000,20772.0000,469.0000,A,165.480000000000
007065,12/31/2023,2023,INDL,C,D,STD,MMC,MARSH & MCLENNAN COS,USD,2534.0000,48030.0000,12191.0000,3358.0000,16423.0000,492.0060,13505.0000,5542.0000,6255.0000,7.6000,3802.0000,0.0000,3756.0000,,4258.0000,6775.0000,22678.0000,578.0000,A,189.470000000000
007116,12/31/2021,2021,INDL,C,D,STD,MAT,MATTEL INC,USD,579.1520,6393.8940,1568.8490,731.3620,2681.9200,350.7000,2854.6180,764.0130,948.3260,2.5800,902.9870,777.1840,902.9870,,485.4630,1072.6840,5457.7410,152.2420,A,21.560000000000
007116,12/31/2022,2022,INDL,C,D,STD,MAT,MATTEL INC,USD,471.4750,6177.6610,2056.2690,761.2350,2798.0730,354.4000,2597.0620,685.9920,868.1710,1.1100,393.9130,894.0640,393.9130,,442.8420,860.2210,5434.6870,132.8180,A,17.840000000000
007116,12/31/2023,2023,INDL,C,D,STD,MAT,MATTEL INC,USD,442.2860,6435.8220,2149.2130,1261.3630,2719.3280,348.5000,2589.5340,641.2810,818.6250,0.6100,214.3520,571.6090,214.3520,,869.7910,1081.8270,5441.2190,123.7860,A,18.880000000000
007154,12/31/2021,2021,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,1006.8000,53854.3000,-4601.0000,4709.2000,9441.7000,744.8000,48643.6000,9872.7000,11403.4000,10.1100,7545.2000,55.6000,7545.2000,,9141.5000,1872.4000,23222.9000,1192.6000,A,268.070000000000
007154,12/31/2022,2022,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,980.2000,50435.6000,-6003.4000,2583.8000,8891.8000,731.3000,48037.9000,10344.6000,11798.6000,8.3900,6177.4000,52.0000,6177.4000,,7386.7000,2115.0000,23182.6000,1216.5000,A,263.530000000000
007154,12/31/2023,2023,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,1102.9000,56146.8000,-4706.7000,4579.3000,9811.4000,722.7000,50210.6000,11745.6000,13247.1000,11.6300,8468.8000,52.8000,8468.8000,,9611.9000,2488.0000,25493.7000,1375.3000,A,296.510000000000
007163,12/31/2021,2021,INDL,C,D,STD,SPGI,S&P GLOBAL INC,USD,205.0000,15026.0000,2032.0000,6516.0000,2195.0000,241.0000,4606.0000,4484.0000,4662.0000,12.5600,3263.0000,0.0000,3024.0000,,3598.0000,1650.0000,8297.0000,139.0000,A,471.930000000000
007163,12/31/2022,2022,INDL,C,D,STD,SPGI,S&P GLOBAL INC,USD,450.0000,61784.0000,36388.0000,1301.0000,3766.0000,321.9000,11307.0000,4151.0000,5164.0000,10.2500,3522.0000,0.0000,3248.0000,,2603.0000,2494.0000,11181.0000,273.0000,A,334.940000000000
007163,12/31/2023,2023,INDL,C,D,STD,SPGI,S&P GLOBAL INC,USD,557.0000,60589.0000,34200.0000,1317.0000,4141.0000,314.1000,11953.0000,4581.0000,5724.0000,8.2500,2893.0000,0.0000,2626.0000,,3710.0000,2826.0000,12497.0000,359.0000,A,440.520000000000
007171,03/31/2022,2021,INDL,C,D,STD,MCK,MCKESSON CORP,USD,38086.0000,63298.0000,-2272.0000,3935.0000,250308.0000,145.0000,6446.0000,4320.0000,5080.0000,7.3500,1292.0000,18702.0000,1114.0000,,4434.0000,18583.0000,263966.0000,178.0000,A,306.130000000000
007171,03/31/2023,2022,INDL,C,D,STD,MCK,MCKESSON CORP,USD,42490.0000,62320.0000,-1857.0000,4679.0000,264110.0000,136.0000,6028.0000,4463.0000,5071.0000,25.2500,3725.0000,19691.0000,3560.0000,,5629.0000,19410.0000,276711.0000,239.0000,A,356.050000000000
007171,03/31/2024,2023,INDL,C,D,STD,MCK,MCKESSON CORP,USD,47097.0000,67443.0000,-1971.0000,4585.0000,295981.0000,130.0000,7045.0000,4640.0000,5275.0000,22.5400,3160.0000,21139.0000,3002.0000,,4314.0000,21622.0000,308951.0000,239.0000,A,536.850000000000
007228,04/30/2022,2021,INDL,C,D,STD,MDT,MEDTRONIC PLC,USD,2276.0000,90981.0000,52551.0000,10574.0000,8923.0000,1330.7430,21075.0000,7324.0000,10031.0000,3.7500,5062.0000,4616.0000,5039.0000,,7346.0000,5551.0000,31686.0000,553.0000,A,104.360000000000
007228,04/30/2023,2022,INDL,C,D,STD,MDT,MEDTRONIC PLC,USD,2661.0000,90948.0000,51483.0000,7959.0000,9469.0000,1330.8090,25213.0000,6253.0000,8950.0000,2.8300,3784.0000,5293.0000,3758.0000,,6039.0000,5998.0000,31227.0000,583.0000,A,90.950000000000
007228,04/30/2024,2023,INDL,C,D,STD,MDT,MEDTRONIC PLC,USD,2410.0000,89981.0000,50214.0000,8005.0000,10027.0000,1311.3380,24772.0000,6436.0000,9083.0000,2.7700,3705.0000,5217.0000,3676.0000,,6787.0000,6128.0000,32364.0000,719.0000,A,80.240000000000
007241,12/31/2021,2021,INDL,C,D,STD,CVS,CVS HEALTH CORP,USD,38682.0000,232999.0000,75075.0000,15590.0000,237810.0000,1322.0000,70148.0000,13432.0000,17944.0000,6.0000,7898.0000,17760.0000,7910.0000,,18265.0000,24431.0000,292111.0000,2503.0000,A,103.160000000000
007241,12/31/2022,2022,INDL,C,D,STD,CVS,CVS HEALTH CORP,USD,44667.0000,228275.0000,71015.0000,15867.0000,265734.0000,1300.0000,67276.0000,15724.0000,19971.0000,3.1600,4165.0000,19090.0000,4149.0000,,16177.0000,27276.0000,322467.0000,2287.0000,A,93.190000000000
